user_id,age_tier,subscription_type,movie_title,release_year,genre_tags,watch_duration_mins,user_rating_100,review_snippet
367,18-24,Basic,The Godfather,2020,"Drama ; emotional, critically-acclaimed",87,65,Fairly average film.
1685,35-49,Premium,March of the Penguins,2010,"Documentary| real-world, informative",86,88,Absolutely spot-on performance from the lead.
424,18-24,Premium,March of the Penguins,2010,"Documentary| real-world, informative",146,72,Thought it was fantastic overall.
2051,35-49,Standard,The Social Network,2017,"Drama ; emotional, critically-acclaimed",151,71,"Really brilliant film, highly recommend giving it a watch."
1014,35-49,Standard,Mean Girls,2016,"Comedy, lighthearted | family",111,67,"Not bad, but wouldn't watch it twice."
554,25-34,Standard,Blade Runner 2049,2012,"SciFi| futuristic, space ",122,95,Thought it was fantastic overall.
1437,35-49,Standard,Titanic,2012,Romance; romantic-comedy|,137,47,"It was alright, nothing special."
357,18-24,Standard,The Dark Knight,2013,Action| Thriller; explosion-heavy,183,84,Thought it was spot-on overall.
1063,35-49,Basic,Schindler's List,2011,"Drama ; emotional, critically-acclaimed",111,83,Absolutely fantastic performance from the lead.
812,25-34,Standard,Toy Story,2019,"Animation, kids, family ",71,88,Thought it was marvellous overall.
140,35-49,Standard,The Godfather,2020,"Drama ; emotional, critically-acclaimed",161,63,"Not bad, but wouldn't watch it twice."
2426,25-34,Standard,Titanic,2012,Romance; romantic-comedy|,98,71,Absolutely superb performance from the lead.
141,18-24,Standard,The Shining,2010,"Horror; terrifying, suspense",90,80,Properly nightmare jumping out of my seat.
272,35-49,Standard,Jiro Dreams of Sushi,2015,"Documentary| real-world, informative",72,73,Thought it was superb overall.
785,35-49,Standard,Ex Machina,2021,"SciFi| futuristic, space ",91,45,"It was alright, nothing special."
427,25-34,Basic,Hot Fuzz,2025,"Comedy, lighthearted | family",119,56,Fairly average film.
407,35-49,Premium,Gladiator,2016,Action| Thriller; explosion-heavy,129,57,"Not bad, but wouldn't watch it twice."
801,35-49,Premium,The Social Network,2017,"Drama ; emotional, critically-acclaimed",109,81,Thought it was spot-on overall.
1152,35-49,Basic,The Dark Knight,2013,Action| Thriller; explosion-heavy,85,68,"It was alright, nothing special."
832,18-24,Basic,Parasite,2018,"Drama ; emotional, critically-acclaimed",153,67,Fairly average film.
969,35-49,Basic,The Hangover,2016,"Comedy, lighthearted | family",90,82,Thought it was cracking overall.
688,50+,Standard,Free Solo,2023,"Documentary| real-world, informative",92,67,"It was alright, nothing special."
1595,50+,Standard,Arrival,2019,"SciFi| futuristic, space ",114,72,Absolutely cracking performance from the lead.
497,25-34,Standard,A Quiet Place,2022,"Horror; terrifying, suspense",84,91,This was absolutely scary could not sleep!
1118,18-24,Premium,Schindler's List,2011,"Drama ; emotional, critically-acclaimed",111,66,"Not bad, but wouldn't watch it twice."
2329,35-49,Basic,Terminator 2,2024,Action| Thriller; explosion-heavy,146,96,Absolutely superb performance from the lead.
1155,18-24,Standard,Anchorman,2016,"Comedy, lighthearted | family",93,72,"Really cracking film, highly recommend giving it a watch."
1270,35-49,Standard,Gladiator,2016,Action| Thriller; explosion-heavy,145,75,Thought it was marvellous overall.
1319,25-34,Standard,Shaun of the Dead,2014,"Comedy, lighthearted | family",153,72,Absolutely lovely performance from the lead.
2171,25-34,Standard,Jurassic Park,2018,"SciFi| futuristic, space ",68,56,Fairly average film.
1983,35-49,Premium,The Shining,2010,"Horror; terrifying, suspense",161,88,Properly nightmare jumping out of my seat.
538,35-49,Basic,Spider-Man: Into the Spider-Verse,2015,"Animation, kids, family ",87,79,Absolutely smashing performance from the lead.
232,35-49,Standard,Terminator 2,2024,Action| Thriller; explosion-heavy,94,45,"It was alright, nothing special."
736,35-49,Standard,The Social Network,2017,"Drama ; emotional, critically-acclaimed",105,61,Fairly average film.
105,35-49,Standard,La La Land,2022,Romance; romantic-comedy|,140,78,Absolutely marvellous performance from the lead.
453,25-34,Standard,Forrest Gump,2011,"Drama ; emotional, critically-acclaimed",119,91,Absolutely spot-on performance from the lead.
87,35-49,Standard,Jurassic Park,2018,"SciFi| futuristic, space ",64,76,Thought it was marvellous overall.
355,18-24,Basic,The Godfather,2020,"Drama ; emotional, critically-acclaimed",114,60,"Not bad, but wouldn't watch it twice."
455,35-49,Premium,Mad Max: Fury Road,2014,Action| Thriller; explosion-heavy,121,50,"Not bad, but wouldn't watch it twice."
879,35-49,Standard,Gladiator,2016,Action| Thriller; explosion-heavy,122,51,"Not bad, but wouldn't watch it twice."
1634,35-49,Premium,Alien,2017,"Horror; terrifying, suspense",134,88,"A horrific film, thoroughly gripping."
1397,35-49,Standard,My Octopus Teacher,2017,"Documentary| real-world, informative",133,57,"It was alright, nothing special."
1128,35-49,Premium,My Octopus Teacher,2017,"Documentary| real-world, informative",145,59,"It was alright, nothing special."
639,18-24,Basic,Avatar,2015,"SciFi| futuristic, space ",104,69,Fairly average film.
1021,18-24,Premium,La La Land,2022,Romance; romantic-comedy|,243,84,"Really smashing film, highly recommend giving it a watch."
634,35-49,Premium,Knives Out,2025,"Comedy, lighthearted | family",130,84,Absolutely brilliant performance from the lead.
289,35-49,Premium,The Godfather,2020,"Drama ; emotional, critically-acclaimed",124,75,Thought it was superb overall.
1399,25-34,Premium,Spirited Away,2022,"Animation, kids, family ",98,100,Thought it was smashing overall.
7,18-24,Premium,The Dark Knight,2013,Action| Thriller; explosion-heavy,117,66,"It was alright, nothing special."
609,25-34,Standard,The Social Network,2017,"Drama ; emotional, critically-acclaimed",91,80,Thought it was brilliant overall.
1062,50+,Standard,The Martian,2015,"SciFi| futuristic, space ",104,63,"It was alright, nothing special."
1491,18-24,Standard,The Social Network,2017,"Drama ; emotional, critically-acclaimed",60,97,Absolutely cracking performance from the lead.
551,35-49,Standard,Whiplash,2016,"Drama ; emotional, critically-acclaimed",73,62,Fairly average film.
678,18-24,Standard,Mean Girls,2016,"Comedy, lighthearted | family",93,72,"Really cracking film, highly recommend giving it a watch."
667,18-24,Premium,The Social Network,2017,"Drama ; emotional, critically-acclaimed",180,72,"Really fantastic film, highly recommend giving it a watch."
2157,25-34,Premium,La La Land,2022,Romance; romantic-comedy|,112,80,"Really spot-on film, highly recommend giving it a watch."
2068,18-24,Basic,Nomadland,2023,"Drama ; emotional, critically-acclaimed",118,62,"Not bad, but wouldn't watch it twice."
1954,35-49,Standard,The Shining,2010,"Horror; terrifying, suspense",82,76,This was absolutely horrific could not sleep!
398,18-24,Basic,Alien,2017,"Horror; terrifying, suspense",60,65,"Not genuinely scary at all, bits of it were just poor"
1704,50+,Standard,Die Hard,2022,Action| Thriller; explosion-heavy,90,86,Absolutely superb performance from the lead.
1981,50+,Standard,The Matrix,2021,"SciFi| futuristic, space ",100,96,Thought it was marvellous overall.
1763,25-34,Standard,Interstellar,2020,"SciFi| futuristic, space ",131,88,"Really spot-on film, highly recommend giving it a watch."
1692,25-34,Standard,Spirited Away,2022,"Animation, kids, family ",87,67,Fairly average film.
913,50+,Standard,Ex Machina,2021,"SciFi| futuristic, space ",101,63,"Not bad, but wouldn't watch it twice."
56,25-34,Basic,Step Brothers,2024,"Comedy, lighthearted | family",102,80,Thought it was lovely overall.
1335,50+,Standard,Step Brothers,2024,"Comedy, lighthearted | family",97,61,"Not bad, but wouldn't watch it twice."
1182,35-49,Basic,Mean Girls,2016,"Comedy, lighthearted | family",120,62,"Not bad, but wouldn't watch it twice."
1072,35-49,Basic,Inception,2017,"SciFi| futuristic, space ",121,81,Absolutely superb performance from the lead.
1831,35-49,Basic,March of the Penguins,2010,"Documentary| real-world, informative",89,68,"It was alright, nothing special."
462,35-49,Premium,The Martian,2015,"SciFi| futuristic, space ",98,85,"Really smashing film, highly recommend giving it a watch."
304,18-24,Standard,Gladiator,2016,Action| Thriller; explosion-heavy,52,64,"It was alright, nothing special."
1682,35-49,Standard,March of the Penguins,2010,"Documentary| real-world, informative",97,62,"Not bad, but wouldn't watch it twice."
1358,25-34,Basic,Superbad,2011,"Comedy, lighthearted | family",102,75,"Really brilliant film, highly recommend giving it a watch."
182,25-34,Standard,The Dark Knight,2013,Action| Thriller; explosion-heavy,119,67,Fairly average film.
1097,35-49,Standard,Terminator 2,2024,Action| Thriller; explosion-heavy,133,64,"It was alright, nothing special."
340,25-34,Basic,Forrest Gump,2011,"Drama ; emotional, critically-acclaimed",121,82,Absolutely spot-on performance from the lead.
681,35-49,Basic,Free Solo,2023,"Documentary| real-world, informative",77,68,Fairly average film.
644,35-49,Basic,The Act of Killing,2024,"Documentary| real-world, informative",94,58,"Not bad, but wouldn't watch it twice."
1521,35-49,Basic,Titanic,2012,Romance; romantic-comedy|,135,58,"Not bad, but wouldn't watch it twice."
1445,25-34,Basic,Interstellar,2020,"SciFi| futuristic, space ",126,87,Thought it was smashing overall.
2047,35-49,Basic,Hot Fuzz,2025,"Comedy, lighthearted | family",124,51,Fairly average film.
1886,35-49,Basic,Die Hard,2022,Action| Thriller; explosion-heavy,120,73,Absolutely smashing performance from the lead.
1711,18-24,Standard,Bridesmaids,2017,"Comedy, lighthearted | family",62,56,"Not bad, but wouldn't watch it twice."
2045,18-24,Premium,Jiro Dreams of Sushi,2015,"Documentary| real-world, informative",188,87,Absolutely brilliant performance from the lead.
2313,18-24,Basic,The Shawshank Redemption,2018,"Drama ; emotional, critically-acclaimed",75,63,"It was alright, nothing special."
2490,18-24,Basic,Hereditary,2016,"Horror; terrifying, suspense",163,64,"Not genuinely scary at all, bits of it were just rubbish"
780,18-24,Basic,Schindler's List,2011,"Drama ; emotional, critically-acclaimed",65,80,Thought it was fantastic overall.
1102,50+,Standard,Get Out,2016,"Horror; terrifying, suspense",98,93,Properly frightening jumping out of my seat.
368,18-24,Basic,The Matrix,2021,"SciFi| futuristic, space ",157,56,"Not bad, but wouldn't watch it twice."
2476,35-49,Basic,The Grand Budapest Hotel,2022,"Comedy, lighthearted | family",126,46,"It was alright, nothing special."
772,50+,Standard,A Quiet Place,2022,"Horror; terrifying, suspense",88,100,"A horrific film, thoroughly gripping."
1032,25-34,Standard,Die Hard,2022,Action| Thriller; explosion-heavy,114,85,"Really fantastic film, highly recommend giving it a watch."
556,35-49,Basic,Anchorman,2016,"Comedy, lighthearted | family",135,79,Thought it was marvellous overall.
1328,25-34,Basic,Shaun of the Dead,2014,"Comedy, lighthearted | family",91,56,"It was alright, nothing special."
2254,50+,Standard,Nomadland,2023,"Drama ; emotional, critically-acclaimed",107,64,Fairly average film.
828,35-49,Basic,Superbad,2011,"Comedy, lighthearted | family",122,49,"Not bad, but wouldn't watch it twice."
936,50+,Basic,The Hangover,2016,"Comedy, lighthearted | family",111,73,Thought it was superb overall.
629,18-24,Standard,The Dark Knight,2013,Action| Thriller; explosion-heavy,139,70,"It was alright, nothing special."
2212,25-34,Basic,Alien,2017,"Horror; terrifying, suspense",150,60,"Not genuinely scary at all, bits of it were just shocking"
627,35-49,Basic,Arrival,2019,"SciFi| futuristic, space ",117,89,Absolutely smashing performance from the lead.
2169,35-49,Basic,Parasite,2018,"Drama ; emotional, critically-acclaimed",98,64,Fairly average film.
2380,35-49,Basic,Hot Fuzz,2025,"Comedy, lighthearted | family",99,91,Absolutely superb performance from the lead.
2050,50+,Premium,The Hangover,2016,"Comedy, lighthearted | family",87,93,Thought it was lovely overall.
125,35-49,Basic,Little Women,2014,"Drama ; emotional, critically-acclaimed",73,79,Thought it was fantastic overall.
648,25-34,Standard,Die Hard,2022,Action| Thriller; explosion-heavy,96,52,"It was alright, nothing special."
113,35-49,Basic,Blade Runner 2049,2012,"SciFi| futuristic, space ",141,75,Thought it was smashing overall.
2260,25-34,Basic,Arrival,2019,"SciFi| futuristic, space ",108,63,"It was alright, nothing special."
2387,25-34,Basic,The Martian,2015,"SciFi| futuristic, space ",128,90,Thought it was superb overall.
1991,35-49,Standard,La La Land,2022,Romance; romantic-comedy|,96,49,"It was alright, nothing special."
334,35-49,Basic,Nomadland,2023,"Drama ; emotional, critically-acclaimed",161,40,Fairly average film.
1107,18-24,Basic,Toy Story,2019,"Animation, kids, family ",99,65,"Not bad, but wouldn't watch it twice."
1403,25-34,Standard,The Shining,2010,"Horror; terrifying, suspense",90,68,"Not genuinely scary at all, bits of it were just rubbish"
990,35-49,Basic,Terminator 2,2024,Action| Thriller; explosion-heavy,141,37,I thought the plot was rubbish to be fair.
412,35-49,Basic,The Social Network,2017,"Drama ; emotional, critically-acclaimed",104,41,Fairly average film.
1783,50+,Standard,Free Solo,2023,"Documentary| real-world, informative",92,63,Fairly average film.
1731,35-49,Premium,Free Solo,2023,"Documentary| real-world, informative",89,89,Absolutely brilliant performance from the lead.
1713,35-49,Premium,Spirited Away,2022,"Animation, kids, family ",126,79,"Really cracking film, highly recommend giving it a watch."
813,18-24,Basic,Ex Machina,2021,"SciFi| futuristic, space ",139,63,"It was alright, nothing special."
2150,25-34,Basic,Knives Out,2025,"Comedy, lighthearted | family",73,63,Fairly average film.
681,35-49,Basic,Forrest Gump,2011,"Drama ; emotional, critically-acclaimed",55,64,Fairly average film.
677,35-49,Basic,Nomadland,2023,"Drama ; emotional, critically-acclaimed",123,83,"Really smashing film, highly recommend giving it a watch."
517,50+,Standard,Toy Story,2019,"Animation, kids, family ",84,76,Thought it was cracking overall.
1544,18-24,Basic,The Social Network,2017,"Drama ; emotional, critically-acclaimed",200,45,"It was alright, nothing special."
1546,18-24,Standard,Moonlight,2015,"Drama ; emotional, critically-acclaimed",176,91,Thought it was fantastic overall.
1660,50+,Premium,Interstellar,2020,"SciFi| futuristic, space ",86,67,"Not bad, but wouldn't watch it twice."
285,18-24,Basic,Titanic,2012,Romance; romantic-comedy|,40,90,"Really marvellous film, highly recommend giving it a watch."
2460,25-34,Premium,Jurassic Park,2018,"SciFi| futuristic, space ",156,69,Fairly average film.
2487,25-34,Basic,The Shining,2010,"Horror; terrifying, suspense",90,75,"Not genuinely scary at all, bits of it were just shocking"
973,35-49,Basic,Jiro Dreams of Sushi,2015,"Documentary| real-world, informative",96,52,Fairly average film.
309,25-34,Standard,The Godfather,2020,"Drama ; emotional, critically-acclaimed",117,56,Fairly average film.
1212,25-34,Standard,The Shining,2010,"Horror; terrifying, suspense",107,78,"A frightening film, thoroughly gripping."
1527,25-34,Premium,Arrival,2019,"SciFi| futuristic, space ",92,46,Fairly average film.
313,35-49,Basic,Knives Out,2025,"Comedy, lighthearted | family",111,82,Absolutely brilliant performance from the lead.
2259,35-49,Standard,Interstellar,2020,"SciFi| futuristic, space ",142,60,"It was alright, nothing special."
445,18-24,Premium,The Social Network,2017,"Drama ; emotional, critically-acclaimed",155,100,Absolutely marvellous performance from the lead.
